Date,V,C,CG,BAC,CB,PYPL,AXP,DFS,CME,USB,EVR,SPGI,WFC,GS,MCO,MS-PF,JPM,FDS,APAM,MMC,BX,KKR,ARES,MFG,BLK
1973-01-31,,,,,,,0.4450127482414245,,,,,,0.0031652124598622,,,,,,,,,,,,
1973-02-01,,,,,,,0.4299720525741577,,,,,,0.0030876973178237,,,,,,,,,,,,
1973-02-02,,,,,,,0.4335112869739532,,,,,,0.003074777778238,,,,,,,,,,,,
1973-02-05,,,,,,,0.4388194382190704,,,,,,0.0030231019482016,,,,,,,,,,,,
1973-02-06,,,,,,,0.4450127482414245,,,,,,0.0029455856420099,,,,,,,,,,,,
1973-02-07,,,,,,,0.4388194382190704,,,,,,0.0028422309551388,,,,,,,,,,,,
1973-02-08,,,,,,,0.4441277086734772,,,,,,0.0028293111827224,,,,,,,,,,,,
1973-02-09,,,,,,,0.4529749453067779,,,,,,0.0028939084149897,,,,,,,,,,,,
1973-02-12,,,,,,,0.4529749453067779,,,,,,0.0029068286530673,,,,,,,,,,,,
1973-02-13,,,,,,,0.4565137922763824,,,,,,0.0029197465628385,,,,,,,,,,,,
1973-02-14,,,,,,,0.4432430267333984,,,,,,0.0028939084149897,,,,,,,,,,,,
1973-02-15,,,,,,,0.4423583149909973,,,,,,0.0028422309551388,,,,,,,,,,,,
1973-02-16,,,,,,,0.4432430267333984,,,,,,0.0028034737333655,,,,,,,,,,,,
1973-02-20,,,,,,,0.4485513567924499,,,,,,0.0027905525639653,,,,,,,,,,,,
1973-02-21,,,,,,,0.4388194382190704,,,,,0.0213826037943363,0.0028163932729512,,,,,,,0.0827648788690567,,,,,
1973-02-22,,,,,,,0.4352805018424988,,,,,0.021175006404519,0.0027840938419103,,,,,,,0.0833518654108047,,,,,
1973-02-23,,,,,,,0.4096238315105438,,,,,0.0213826037943363,0.0027453375514596,,,,,,,0.0833518654108047,,,,,
1973-02-26,,,,,,,0.4228945076465606,,,,,0.0215902104973793,0.0027517976704984,,,,,,,0.0815909430384635,,,,,
1973-02-27,,,,,,,0.417586475610733,,,,,0.0217978004366159,0.0027647146489471,,,,,,,0.0786560103297233,,,,,
1973-02-28,,,,,,,0.4290877878665924,,,,,0.0215902104973793,0.0027582563925534,,,,,,,0.0780690386891365,,,,,
1973-03-01,,,,,,,0.4211251735687256,,,,,0.0213826037943363,0.0027711745351552,,,,,,,0.0739601626992225,,,,,
1973-03-02,,,,,,,0.4228945076465606,,,,,0.021175006404519,0.0027840938419103,,,,,,,0.0751340761780738,,,,,
1973-03-05,,,,,,,0.4246638417243957,,,,,0.021175006404519,0.0028422309551388,,,,,,,0.0789495036005973,,,,,
1973-03-06,,,,,,,0.431741863489151,,,,,0.0215902104973793,0.0028293111827224,,,,,,,0.0815909430384635,,,,,
1973-03-07,,,,,,,0.4379347562789917,,,,,0.0220053922384977,0.0028163932729512,,,,,,,0.0807104557752609,,,,,
1973-03-08,,,,,,,0.4361653923988342,,,,,0.021175006404519,0.0028680691029876,,,,,,,0.081884428858757,,,,,
1973-03-09,,,,,,,0.4388194382190704,,,,,0.021175006404519,0.002880988875404,,,,,,,0.0789495036005973,,,,,
1973-03-12,,,,,,,0.440588891506195,,,,,0.021175006404519,0.002880988875404,,,,,,,0.0786560103297233,,,,,
1973-03-13,,,,,,,0.4450127482414245,,,,,0.0207598078995943,0.0028745289891958,,,,,,,0.0780690386891365,,,,,
1973-03-14,,,,,,,0.4467822015285492,,,,,0.020344603806734,0.002913283649832,,,,,,,0.0777755379676818,,,,,
